"691, 385","681, 409","657, 369","647, 394",,
"628, 397","617, 384","595, 346","584, 363",,
"531, 327","519, 343","507, 310","494, 325",,
"655, 354","646, 371","625, 336","616, 354",,
"479, 309","466, 325","459, 294","446, 309",,
"651, 373","642, 391","627, 360","618, 378",,
"634, 352","625, 366","607, 336","599, 349",,
"647, 278","637, 291","625, 265","617, 276",,
"618, 398","611, 413","594, 383","586, 397",,
"545, 333","534, 346","527, 322","517, 333",,
"696, 376","688, 391","675, 363","668, 378",,
"649, 323","643, 332","631, 312","625, 321",,
"563, 242","556, 250","548, 233","543, 240",,
"651, 410","646, 420","634, 400","630, 410",,
"518, 340","512, 349","506, 333","500, 340",,
"674, 334","669, 344","661, 326","656, 335",,
"674, 367","630, 438","536, 280","491, 347",,
"624, 267","574, 334","515, 190","465, 251",,
"777, 415","741, 483","659, 344","622, 414",,
"507, 178","444, 245","423, 105","365, 163",,
"806, 352","771, 421","707, 294","668, 367",,
"658, 355","654, 362","645, 348","641, 354",,
"642, 274","637, 280","631, 268","627, 273",,
"604, 388","599, 396","592, 381","588, 388",,
"533, 299","529, 305","524, 293","519, 299",,
"709, 337","705, 344","699, 331","695, 338",,
"715, 379","712, 385","704, 373","701, 378",,
"603, 389","600, 395","594, 383","590, 389",,
"597, 348","595, 354","589, 343","587, 349",,
"636, 360","613, 394","570, 316","547, 348",,
"561, 281","535, 312","510, 245","485, 273",,
"633, 383","615, 418","573, 347","554, 381",,
"448, 285","419, 318","407, 256","380, 284",,
"757, 413","739, 448","708, 382","691, 418",,
"644, 347","628, 370","600, 319","586, 340",,
"605, 280","587, 301","570, 257","554, 276",,
"598, 385","585, 409","558, 360","546, 382",,
"505, 325","486, 346","477, 306","459, 325",,
"710, 373","700, 397","677, 354","667, 378",,
"605, 330","593, 346","573, 307","561, 323",,
"627, 271","613, 386","601, 253","588, 267",,
"683, 384","673, 402","652, 365","642, 382",,
"526, 339","514, 354","504, 325","492, 339",,
"711, 410","703, 428","685, 395","677, 414",,
"636, 334","627, 348","610, 317","601, 330",,
"617, 328","607, 342","596, 315","586, 326",,
"633, 336","626, 350","610, 322","603, 336",,
"551, 266","541, 279","533, 254","524, 266",,
"717, 381","710, 395","699, 369","692, 384",,
"631, 335","626, 344","615, 323","609, 332",,
"596, 307","590, 316","582, 298","575, 306",,
"702, 391","698, 401","687, 382","682, 391",,
"551, 275","545, 283","540, 267","540, 267",,
"687, 363","683, 373","675, 355","670, 365",,
"624, 353","577, 426","478, 261","430, 333",,
"570, 273","519, 344","451, 194","404, 259",,
"769, 406","732, 474","651, 338","612, 409",,
"529, 261","470, 331","437, 187","385, 250",,
"774, 363","742, 428","678, 312","644, 381",,
"630, 340","625, 347","617, 332","612, 338",,
"582, 282","577, 289","571, 275","567, 282",,
"564, 314","560, 321","553, 307","549, 313",,
"568, 262","563, 269","558, 256","554, 261",,
"743, 398","738, 405","733, 391","729, 399",,
"619, 329","615, 334","609, 323","605, 327",,
"623, 344","619, 349","613, 338","610, 343",,
"671, 299","669, 303","664, 294","661, 297",,
"600, 349","598, 353","593, 344","591, 348",,
"680, 342","658, 376","613, 299","591, 331",,
"599, 274","573, 306","546, 236","520, 265",,
"666, 382","648, 416","609, 346","590, 380",,
"556, 268","529, 299","513, 235","487, 265",,
"701, 390","685, 423","655, 361","637, 395",,
"653, 313","638, 334","609, 284","595, 305",,
"642, 331","625, 351","607, 307","591, 326",,
"659, 363","647, 385","623, 339","610, 361",,
"631, 277","614, 297","602, 256","585, 275",,
"751, 365","741, 388","720, 347","709, 371",,
"630, 342","620, 359","598, 322","587, 337",,
"586, 327","573, 343","559, 310","547, 324",,
"653, 317","644, 334","625, 299","615, 316",,
"553, 229","541, 245","530, 215","518, 230",,
"696, 391","688, 410","672, 378","664, 397",,
"580, 289","588, 302","606, 272","614, 284",,
"674, 243","685, 255","695, 230","706, 241",,
"657, 428","662, 443","683, 413","689, 427",,
"44, 592","52, 609","77, 570","85, 587",,
"726, 264","737, 275","744, 253","755, 263",,
"620, 237","625, 252","639, 224","644, 239",,
"585, 277","590, 287","603, 266","608, 275",,
"686, 240","692, 248","699, 231","706, 238",,
"685, 293","688, 303","701, 283","705, 293",,
"97, 602","102, 613","118, 587","123, 598",,
"706, 278","713, 286","718, 271","725, 277",,
"564, 328","568, 337","577, 319","580, 328",,
"615, 275","657, 339","742, 189","788, 250",,
"649, 190","701, 248","751, 119","803, 169",,
"536, 363","564, 426","642, 290","675, 354",,
"86, 647","118, 720","242, 546","278, 618",,
"718, 184","776, 234","804, 118","859, 161",,
"479, 387","505, 456","577, 324","605, 395",,
"603, 290","607, 297","616, 281","620, 288",,
"629, 271","634, 277","640, 264","644, 270",,
"621, 365","623, 372","633, 357","636, 365",,
"95, 698","100, 705","107, 690","111, 698",,
"642, 204","647, 211","653, 199","657, 205",,
"583, 298","585, 306","592, 292","594, 299",,
"623, 269","626, 274","633, 262","637, 267",,
"626, 360","628, 366","636, 355","638, 361",,
"131, 691","133, 698","145, 682","147, 689",,
"623, 258","625, 263","632, 252","635, 257",,
"610, 319","610, 324","618, 314","620, 319",,
"143, 608","144, 614","154, 601","156, 607",,
"568, 272","589, 305","634, 229","656, 260",,
"728, 211","755, 240","782, 176","807, 202",,
"658, 348","672, 382","714, 311","729, 344",,
"51, 623","68, 666","106, 587","126, 628",,
"692, 157","721, 184","738, 125","766, 150",,
"568, 344","581, 379","617, 311","630, 347",,
"580, 258","593, 279","624, 229","638, 250",,
"671, 277","688, 296","707, 255","723, 272",,
"661, 407","671, 431","700, 382","709, 405",,
"122, 606","135, 633","174, 571","186, 597",,
"662, 341","682, 359","693, 322","711, 338",,
"595, 250","605, 274","6247, 228","636, 252",,
"601, 267","612, 284","634, 246","645, 261",,
"676, 259","689, 274","703, 242","716, 256",,
"687, 434","695, 451","716, 414","723, 432",,
"47, 610","57, 630","89, 583","98, 603",,
"707, 276","722, 289","730, 261","743, 274",,
"517, 285","524, 304","541, 269","549, 288",,
"692, 349","700, 362","718, 333","726, 346",,
"742, 289","752, 302","764, 275","773, 288",,
"626, 268","633, 382","650, 354","657, 368",,
"751, 274","762, 287","769, 262","779, 274",,
"599, 261","606, 276","618, 250","625, 265",,
"662, 362","668, 371","680, 352","685, 361",,
"706, 306","713, 314","721, 296","727, 306",,
"636, 369","641, 379","652, 360","656, 370",,
"696, 301","704, 309","709, 293","715, 301",,
"574, 305","579, 315","587, 297","591, 307",,
"634, 391","675, 454","758, 309","801, 371",,
"693, 260","741, 325","794, 181","841, 239",,
"566, 421","601, 487","686, 353","724, 421",,
"804, 204","859, 269","891, 125","942, 184",,
"500, 433","532, 503","610, 383","646, 459",,
"678, 368","682, 375","691, 361","695, 368",,
"677, 305","681, 312","688, 299","692, 305",,
"578, 394","581, 402","590, 388","593, 395",,
"784, 330","789, 337","794, 325","798, 332",,
"478, 389","482, 396","488, 382","492, 390",,
"699, 353","702, 359","710, 348","713, 353",,
"652, 377","655, 383","662, 371","664, 377",,
"691, 326","694, 330","700, 320","703, 325",,
"665, 358","667, 363","673, 353","675, 358",,
"636, 355","656, 385","696, 314","717, 345",,
"789, 322","814, 353","841, 285","865, 314",,
"583, 364","601, 398","645, 328","663, 363",,
"700, 272","727, 303","741, 239","767, 267",,
"526, 423","543, 459","577, 394","595, 431",,
"641, 365","655, 385","681, 339","694, 359",,
"764, 298","781, 319","799, 274","815, 294",,
"580, 334","592, 357","620, 310","632, 333",,
"752, 302","769, 322","780, 280","796, 299",,
"607, 399","616, 422","638, 384","647, 407",,
"696, 358","706, 374","728, 336","739, 354",,
"702, 324","715, 340","728, 306","740, 321",,
"611, 357","619, 374","640, 339","649, 357",,
"738, 280","751, 296","760, 265","772, 281",,
"600, 331","607, 348","624, 318","632, 337",,
"629, 326","636, 339","655, 311","662, 324",,
"691, 321","700, 333","712, 308","721, 320",,
"565, 347","572, 361","590, 332","596, 347",,
"743, 299","752, 311","761, 288","770, 300",,
"587, 384","593, 398","606, 372","611, 387",,
"654, 310","659, 319","673, 300","677, 308",,
"680, 330","687, 337","695, 321","700, 328",,
"625, 368","629, 377","640, 359","644, 368",,
"765, 309","771, 317","777, 302","783, 308",,
"600, 428","603, 437","612, 419","615, 429",,
"629, 310","670, 378","763, 229","807, 296",,
"638, 215","686, 275","739, 149","784, 204",,
"509, 331","540, 401","634, 263","669, 333",,
"751, 159","802, 220","837, 101","885, 156",,
"380, 317","406, 394","496, 261","527, 342",,
"658, 307","661, 312","672, 298","675, 304",,
"674, 353","678, 358","683, 348","688, 352",,
"626, 380","628, 387","638, 374","639, 381",,
"682, 256","686, 261","691, 250","695, 256",,
"574, 383","576, 390","583, 377","586, 385",,
"614, 321","616, 326","625, 314","627, 320",,
"662, 392","663, 398","671, 386","673, 392",,
"630, 348","630, 353","638, 343","639, 349",,
"634, 298","654, 331","700, 259","720, 292",,
"708, 255","733, 286","761, 222","784, 251",,
"607, 287","623, 322","669, 252","686, 288",,
"786, 229","812, 258","830, 202","853, 230",,
"528, 380","542, 417","579, 352","594, 389",,
"644, 300","657, 322","688, 275","700, 296",,
"726, 262","742, 283","763, 241","778, 261",,
"622, 344","633, 368","662, 320","673, 345",,
"769, 250","786, 270","801, 231","816, 250",,
"591, 366","600, 390","624, 347","634, 372",,
"622, 297","632, 313","655, 278","664, 295",,
"651, 301","663, 317","678, 286","688, 300",,
"567, 345","605, 363","627, 327","635, 345",,
"722, 327","734, 342","746, 313","757, 328",,
"583, 387","589, 406","607, 374","614, 393",,
"653, 316","663, 330","680, 300","688, 313",,
"689, 336","698, 349","709, 322","718, 334",,
"641, 383","649, 397","664, 369","672, 383",,
"790, 303","801, 316","806, 292","817, 304",,
"591, 367","598, 381","611, 356","617, 371",,
"625, 308","631, 318","643, 298","648, 307",,
"679, 306","684, 314","692, 397","698, 306",,
"668, 352","674, 363","684, 343","689, 353",,
"742, 266","748, 275","753, 259","759, 267",,
"616, 325","621, 335","628, 318","633, 327",,
"698, 469","739, 537","829, 386","871, 453",,
"840, 361","894, 424","942, 268","992, 328",,
"621, 480","654, 545","739, 422","775, 489",,
"913, 349","968, 414","992, 262","1042, 321",,
"522, 516","553, 581","630, 476","663, 546",,
"691, 285","695, 293","704, 278","708, 285",,
"674, 271","679, 277","685, 265","689, 271",,
"656, 357","659, 364","667, 351","670, 358",,
"685, 231","690, 238","694, 226","698, 233",,
"615, 322","617, 331","625, 318","627, 326",,
"294, 321","597, 327","604, 314","607, 321",,
"616, 387","618, 394","625, 382","628, 389",,
"612, 337","615, 343","621, 332","623, 338",,
"651, 383","674, 418","717, 340","739, 374",,
"774, 337","798, 369","824, 299","847, 330",,
"623, 404","642, 439","685, 370","704, 405",,
"909, 284","937, 317","951, 249","978, 280",,
"575, 450","591, 485","626, 424","643, 461",,
"684, 339","699, 362","727, 311","742, 334",,
"775, 290","791, 311","809, 265","825, 286",,
"670, 378","683, 401","710, 354","723, 377",,
"836, 302","854, 324","864, 280","882, 302",,
"589, 385","599, 409","623, 369","633, 394",,
"652, 397","663, 384","685, 346","696, 363",,
"749, 327","761, 343","773, 310","786, 325",,
"625, 354","634, 371","655, 336","664, 354",,
"801, 309","814, 325","821, 294","834, 309",,
"629, 373","638, 391","653, 360","662, 378",,
"646, 352","655, 366","673, 336","681, 349",,
"633, 278","643, 291","655, 265","663, 276",,
"662, 398","669, 413","686, 383","694, 397",,
"735, 333","746, 346","753, 322","763, 333",,
"584, 376","592, 391","605, 363","612, 378",,
"631, 323","637, 332","649, 312","655, 321",,
"717, 242","724, 250","732, 233","737, 240",,
"629, 410","634, 420","646, 400","650, 410",,
"762, 340","768, 349","774, 333","780, 340",,
"606, 334","611, 344","619, 326","624, 335",,
"606, 367","650, 438","744, 280","789, 347",,
"656, 267","706, 334","765, 190","815, 251",,
"503, 415","539, 483","621, 344","658, 414",,
"773, 178","836, 245","857, 105","915, 163",,
"474, 352","509, 421","573, 294","612, 367",,
"622, 355","626, 362","635, 348","639, 354",,
"638, 274","643, 280","649, 268","653, 273",,
"676, 388","681, 396","688, 381","692, 388",,
"747, 299","751, 305","756, 293","761, 299",,
"571, 337","575, 344","581, 331","585, 338",,
"565, 379","568, 385","576, 373","579, 378",,
"677, 389","680, 395","686, 383","690, 389",,
"683, 348","685, 354","691, 343","693, 349",,
"644, 360","667, 394","710, 316","733, 348",,
"719, 281","745, 312","770, 245","795, 273",,
"647, 383","665, 418","707, 347","726, 381",,
"832, 285","861, 318","873, 256","900, 284",,
"523, 413","541, 448","572, 382","589, 418",,
"636, 347","652, 370","680, 319","694, 340",,
"675, 280","693, 301","710, 257","726, 276",,
"682, 385","695, 409","722, 360","734, 382",,
"775, 325","794, 346","803, 306","821, 325",,
"570, 373","580, 397","603, 354","613, 378",,
"675, 330","687, 346","707, 307","719, 323",,
"653, 271","667, 386","679, 253","692, 267",,
"597, 384","607, 402","628, 365","638, 382",,
"754, 339","766, 354","776, 325","788, 339",,
"569, 410","577, 428","595, 395","603, 414",,
"644, 334","653, 348","670, 317","679, 330",,
"663, 328","673, 342","684, 315","694, 326",,
"647, 336","654, 350","670, 322","677, 336",,
"729, 266","739, 279","747, 254","756, 266",,
"563, 381","570, 395","581, 369","588, 384",,
"649, 335","654, 344","665, 323","671, 332",,
"684, 307","690, 316","698, 298","705, 306",,
"578, 391","582, 401","593, 382","598, 391",,
"729, 275","735, 283","740, 267","740, 267",,
"593, 363","597, 373","605, 355","610, 365",,
"656, 353","703, 426","802, 261","850, 333",,
"710, 273","761, 344","829, 194","876, 259",,
"511, 406","548, 474","629, 338","668, 409",,
"751, 261","810, 331","843, 187","895, 250",,
"506, 363","538, 428","602, 312","636, 381",,
"650, 340","655, 347","663, 332","668, 338",,
"698, 282","703, 289","709, 275","713, 282",,
"716, 314","720, 321","727, 307","731, 313",,
"712, 262","717, 269","722, 256","726, 261",,
"537, 398","542, 405","547, 391","551, 399",,
"661, 329","665, 334","671, 323","675, 327",,
"657, 344","661, 349","667, 338","670, 343",,
"609, 299","611, 303","616, 294","619, 297",,
"680, 349","682, 353","687, 344","689, 348",,
"600, 342","622, 376","667, 299","689, 331",,
"681, 274","707, 306","734, 236","760, 265",,
"614, 382","632, 416","671, 346","690, 380",,
"724, 268","751, 299","767, 235","793, 265",,
"579, 390","595, 423","625, 361","643, 395",,
"627, 313","642, 334","671, 284","685, 305",,
"638, 331","655, 351","673, 307","689, 326",,
"621, 363","633, 385","657, 339","670, 361",,
"649, 277","666, 297","678, 256","695, 275",,
"529, 365","539, 388","560, 347","571, 371",,
"650, 342","660, 359","682, 322","693, 337",,
"694, 327","707, 343","721, 310","733, 324",,
"627, 317","636, 334","655, 299","665, 316",,
"727, 229","739, 245","750, 215","762, 230",,
"584, 391","592, 410","608, 378","616, 397",,
"717, 307","705, 318","696, 284","685, 293",,
"637, 238","624, 247","620, 220","607, 228",,
"606, 421","597, 434","585, 400","576, 412",,
"0, 0","0, 0","0, 0","0, 0",,
"581, 245","568, 252","567, 230","554, 236",,
"691, 247","682, 260","676, 229","668, 242",,
"715, 295","707, 302","700, 279","693, 286",,
"627, 232","619, 238","615, 220","607, 225",,
"614, 283","607, 292","600, 270","594, 279",,
"0, 0","0, 0","0, 0","0, 0",,
"597, 264","589, 270","588, 254","579, 258",,
"722, 348","716, 357","712, 337","706, 345",,
"685, 284","630, 335","585, 169","526, 217",,
"676, 194","611, 236","595, 98","531, 134",,
"740, 390","696, 444","655, 292","608, 345",,
"0, 0","0, 0","0, 0","0, 0",,
"609, 168","542, 203","544, 84","478, 111",,
"787, 427","747, 487","709, 341","664, 403",,
"694, 302","688, 308","683, 290","678, 296",,
"674, 277","668, 282","665, 268","659, 272",,
"657, 370","653, 376","647, 359","643, 366",,
"0, 0","0, 0","0, 0","0, 0",,
"679, 208","672, 214","670, 201","663, 205",,
"712, 315","707, 321","704, 306","700, 312",,
"681, 277","676, 281","671, 267","667, 271",,
"653, 364","649, 369","645, 356","641, 361",,
"0, 0","0, 0","0, 0","0, 0",,
"683, 267","679, 270","675, 258","671, 262",,
"680, 329","677, 332","673, 321","670, 326",,
"0, 0","0, 0","0, 0","0, 0",,
"732, 294","703, 320","680, 235","651, 259",,
"593, 193","562, 214","551, 146","519, 164",,
"626, 345","603, 373","582, 294","559, 321",,
"0, 0","0, 0","0, 0","0, 0",,
"642, 150","607, 169","606, 108","572, 123",,
"713, 363","692, 394","675, 319","653, 350",,
"725, 277","706, 295","689, 238","670, 254",,
"632, 272","611, 286","603, 241","583, 253",,
"607, 400","592, 420","577, 365","561, 385",,
"0, 0","0, 0","0, 0","0, 0",,
"623, 336","600, 348","599, 309","577, 320",,
"711, 265","696, 286","688, 236","672, 257",,
"701, 281","687, 293","675, 252","661, 264",,
"631, 254","615, 263","610, 230","594, 239",,
"575, 419","564, 434","553, 393","542, 407",,
"0, 0","0, 0","0, 0","0, 0",,
"597, 261","579, 270","579, 241","562, 250",,
"778, 320","767, 336","759, 297","747, 315",,
"593, 336","581, 347","573, 313","561, 324",,
"559, 264","546, 275","542, 246","530, 255",,
"651, 371","641, 383","633, 352","622, 363",,
"555, 248","541, 257","541, 232","528, 240",,
"705, 275","694, 287","690, 259","680, 271",,
"618, 356","610, 364","604, 341","596, 349",,
"590, 290","581, 297","579, 278","570, 284",,
"641, 370","634, 377","629, 357","622, 365",,
"601, 288","591, 294","592, 277","583, 283",,
"717, 324","710, 332","707, 313","701, 321",,
"637, 390","581, 440","537, 280","483, 330",,
"615, 250","551, 299","537, 146","477, 192",,
"695, 438","644, 491","597, 342","543, 398",,
"521, 167","451, 214","459, 68","394, 113",,
"756, 467","707, 527","663, 390","609, 453",,
"601, 358","595, 364","591, 347","585, 352",,
"619, 297","612, 302","610, 288","604, 293",,
"691, 409","685, 416","682, 399","676, 405",,
"508, 294","502, 299","500, 286","494, 291",,
"788, 429","782, 435","780, 421","775, 428",,
"584, 339","580, 343","577, 330","572, 334",,
"623, 373","619, 378","616, 365","612, 370",,
"599, 314","595, 317","592, 306","589, 309",,
"616, 352","613, 355","610, 345","607, 348",,
"645, 355","618, 380","596, 302","570, 326",,
"505, 284","473, 307","466, 235","434, 256",,
"694, 378","668, 406","645, 328","617, 356",,
"604, 260","571, 282","573, 217","542, 237",,
"733, 450","708, 480","692, 410","665, 440",,
"638, 365","619, 379","606, 329","588, 344",,
"536, 269","515, 284","509, 236","488, 251",,
"704, 350","687, 369","673, 317","655, 335",,
"547, 275","525, 289","526, 247","504, 261",,
"661, 407","647, 426","636, 384","621, 403",,
"586, 344","572, 356","560, 315","547, 327",,
"588, 310","573, 321","569, 286","553, 296",,
"669, 365","656, 379","646, 340","633, 354",,
"565, 258","549, 269","549, 238","533, 248",,
"685, 343","673, 357","667, 324","654, 339",,
"659, 330","648, 341","638, 308","628, 319",,
"601, 310","589, 319","588, 290","572, 300",,
"715, 366","705, 378","696, 346","686, 358",,
"557, 275","544, 284","542, 259","530, 267",,
"686, 397","676, 409","671, 381","661, 393",,
"639, 308","632, 315","624, 293","618, 300",,
"609, 320","600, 326","597, 308","591, 313",,
"653, 372","646, 379","640, 359","634, 366",,
"533, 279","524, 285","523, 268","515, 274",,
"662, 436","655, 444","652, 424","645, 432",,
"662, 314","606, 370","554, 201","495, 254",,
"679, 221","618, 266","598, 130","541, 172",,
"773, 366","725, 426","670, 267","618, 326",,
"585, 136","520, 182","516, 59","456, 100",,
"902, 386","856, 453","805, 302","754, 371",,
"636, 303","631, 308","625, 293","621, 297",,
"610, 344","604, 349","601, 335","595, 339",,
"649, 383","644, 389","639, 373","634, 379",,
"627, 248","621, 253","618, 239","613, 242",,
"698, 400","694, 406","690, 391","686, 397",,
"676, 330","671, 334","666, 319","662, 323",,
"611, 385","607, 390","603, 377","599, 381",,
"654, 351","650, 356","647, 345","644, 349",,
"661, 302","634, 328","608, 247","580, 272",,
"600, 241","570, 264","558, 196","529, 217",,
"691, 299","666, 328","640, 249","615, 279",,
"533, 195","501, 217","499, 158","469, 179",,
"742, 409","719, 440","702, 368","677, 400",,
"651, 301","633, 318","616, 265","599, 282",,
"581, 243","561, 259","553, 214","533, 227",,
"661, 349","644, 369","629, 316","613, 336",,
"543, 220","522, 235","519, 194","499, 208",,
"685, 378","670, 399","659, 351","643, 373",,
"673, 303","660, 317","647, 277","634, 290",,
"645, 301","629, 312","623, 278","609, 289",,
"685, 357","673, 371","661, 331","649, 347",,
"570, 307","553, 318","551, 287","536, 298",,
"688, 401","676, 417","669, 382","657, 398",,
"638, 314","626, 325","618, 291","606, 302",,
"599, 324","587, 334","583, 306","571, 315",,
"633, 382","622, 394","614, 363","603, 374",,
"509, 267","497, 276","497, 251","484, 260",,
"685, 379","675, 391","670, 364","659, 376",,
"667, 314","660, 321","653, 299","645, 306",,
"617, 298","609, 305","606, 286","598, 292",,
"614, 346","607, 353","602, 333","595, 341",,
"566, 243","558, 250","557, 233","549, 239",,
"672, 333","664, 341","662, 322","655, 330",,
"556, 450","498, 505","451, 337","392, 390",,
"445, 309","378, 357","372, 193","308, 238",,
"627, 481","578, 535","527, 394","475, 450",,
"378, 279","310, 327","324, 174","261, 218",,
"714, 541","667, 596","619, 475","569, 533",,
"611, 275","604, 281","600, 264","594, 270",,
"630, 265","624, 270","622, 256","616, 261",,
"626, 353","621, 359","616, 344","611, 350",,
"630, 224","624, 230","622, 217","616, 222",,
"674, 331","669, 337","666, 323","661, 330",,
"695, 334","690, 339","686, 325","681, 330",,
"657, 393","652, 298","649, 284","644, 389",,
"672, 345","668, 350","665, 338","661, 343",,
"624, 379","592, 407","571, 320","540, 348",,
"517, 303","485, 328","479, 254","447, 277",,
"645, 406","618, 436","595, 357","566, 387",,
"400, 217","364, 242","368, 171","334, 195",,
"680, 464","654, 493","637, 426","611, 457",,
"604, 328","583, 347","568, 290","549, 308",,
"528, 257","507, 274","502, 225","481, 241",,
"606, 370","588, 388","575, 336","556, 356",,
"465, 253","443, 270","444, 225","422, 241",,
"683, 397","667, 418","654, 373","638, 394",,
"626, 364","611, 377","600, 335","586, 349",,
"543, 300","528, 312","524, 277","509, 288",,
"656, 358","642, 372","632, 333","619, 347",,
"497, 269","482, 281","482, 249","465, 261",,
"647, 375","634, 391","627, 356","614, 372",,
"636, 351","624, 361","614, 328","604, 338",,
"667, 283","655, 292","651, 264","639, 273",,
"609, 391","598, 403","589, 370","579, 382",,
"555, 310","542, 318","541, 294","529, 302",,
"689, 389","678, 401","673, 373","663, 384",,
"658, 327","650, 334","643, 311","636, 318",,
"596, 226","588, 232","585, 213","576, 219",,
"638, 412","630, 419","624, 398","618, 405",,
"526, 309","518, 315","517, 299","510, 304",,
"679, 344","672, 352","669, 332","661, 340",,
"672, 375","611, 433","560, 255","498, 309",,
"649, 267","583, 319","563, 163","499, 209",,
"758, 448","707, 505","662, 350","608, 406",,
"558, 150","480, 199","497, 58","426, 98",,
"803, 396","751, 453","721, 313","666, 373",,
"659, 360","653, 365","647, 349","643, 353",,
"664, 278","658, 282","655, 268","649, 272",,
"598, 378","592, 384","587, 368","582, 373",,
"553, 273","547, 278","544, 265","539, 269",,
"712, 356","707, 262","704, 347","699, 353",,
"707, 398","703, 403","698, 389","694, 393",,
"596, 378","592, 383","589, 370","584, 374",,
"601, 338","598, 342","595, 331","592, 335",,
"637, 359","606, 385","584, 299","553, 325",,
"584, 262","551, 286","544, 215","513, 236",,
"627, 380","601, 409","579, 330","552, 358",,
"474, 238","437, 262","441, 199","408, 219",,
"739, 441","713, 471","700, 399","674, 429",,
"646, 349","627, 366","612, 310","593, 326",,
"626, 274","604, 289","599, 242","578, 256",,
"592, 374","574, 393","561, 339","543, 358",,
"518, 291","495, 306","496, 265","474, 279",,
"704, 391","688, 411","677, 364","661, 384",,
"614, 321","599, 334","588, 291","573, 304",,
"650, 270","633, 281","629, 247","614, 258",,
"675, 393","662, 409","650, 367","637, 382",,
"535, 310","519, 321","518, 291","502, 301",,
"695, 426","683, 441","675, 406","663, 421",,
"643, 333","631, 345","621, 310","610, 321",,
"626, 323","613, 334","609, 304","597, 314",,
"640, 335","629, 347","621, 316","610, 327",,
"578, 246","565, 256","564, 230","551, 239",,
"709, 399","699, 411","694, 384","684, 396",,
"638, 333","631, 340","625, 318","617, 325",,
"611, 297","603, 304","600, 284","592, 290",,
"692, 406","685, 414","680, 393","673, 401",,
"576, 255","568, 261","567, 244","558, 250",,
"685, 375","678, 383","675, 365","668, 372",,
"626, 348","564, 408","509, 222","443, 280",,
"594, 257","528, 312","501, 150","438, 201",,
"752, 438","700, 494","656, 342","600, 400",,
"559, 234","485, 287","488, 140","422, 187",,
"768, 398","722, 452","689, 324","638, 381",,
"635, 338","629, 343","624, 327","619, 332",,
"604, 270","598, 274","595, 261","589, 265",,
"578, 295","573, 301","569, 286","564, 291",,
"596, 247","590, 252","588, 239","583, 242",,
"729, 423","723, 429","722, 415","716, 420",,
"627, 324","623, 328","619, 316","615, 319",,
"627, 340","623, 344","620, 332","615, 336",,
"686, 309","682, 312","679, 301","675, 304",,
"604, 339","601, 342","598, 332","595, 336",,
"682, 353","653, 380","629, 293","599, 320",,
"623, 267","590, 290","580, 215","549, 238",,
"659, 386","633, 415","613, 338","586, 367",,
"583, 248","549, 272","550, 206","517, 228",,
"692, 403","667, 432","654, 364","628, 394",,
"664, 317","645, 335","630, 278","611, 295",,
"649, 332","628, 348","622, 299","601, 314",,
"658, 368","641, 387","628, 335","611, 353",,
"653, 276","631, 292","630, 249","609, 264",,
"746, 393","730, 413","720, 368","704, 389",,
"635, 340","621, 353","609, 312","595, 324",,
"595, 314","580, 326","574, 290","560, 301",,
"663, 323","650, 336","641, 298","628, 311",,
"589, 211","574, 223","571, 191","556, 202",,
"685, 405","672, 420","666, 387","654, 401",,
"563, 307","575, 318","584, 284","595, 293",,
"643, 238","656, 247","660, 220","673, 228",,
"674, 421","683, 434","695, 400","704, 412",,
"0, 0","0, 0","0, 0","0, 0",,
"699, 245","712, 252","713, 230","726, 236",,
"589, 247","598, 260","604, 229","612, 242",,
"565, 295","573, 302","580, 279","587, 286",,
"653, 232","661, 238","665, 220","673, 225",,
"666, 283","673, 292","680, 270","686, 279",,
"0, 0","0, 0","0, 0","0, 0",,
"683, 264","691, 270","692, 254","701, 258",,
"558, 348","564, 357","568, 337","574, 345",,
"595, 284","650, 335","695, 169","754, 217",,
"604, 194","669, 236","685, 98","749, 134",,
"540, 390","584, 444","625, 292","672, 345",,
"0, 0","0, 0","0, 0","0, 0",,
"671, 168","738, 203","736, 84","802, 111",,
"493, 427","533, 487","571, 341","616, 403",,
"586, 302","592, 308","597, 290","602, 296",,
"606, 277","612, 282","615, 268","621, 272",,
"623, 370","627, 376","633, 359","637, 366",,
"0, 0","0, 0","0, 0","0, 0",,
"601, 208","608, 214","610, 201","617, 205",,
"568, 315","573, 321","576, 306","580, 312",,
"599, 277","604, 281","609, 267","613, 271",,
"627, 364","631, 369","635, 356","639, 361",,
"0, 0","0, 0","0, 0","0, 0",,
"597, 267","601, 270","605, 258","609, 262",,
"600, 329","603, 332","607, 321","610, 326",,
"0, 0","0, 0","0, 0","0, 0",,
"548, 294","577, 320","600, 235","629, 259",,
"687, 193","718, 214","729, 146","761, 164",,
"654, 345","677, 373","698, 294","721, 321",,
"0, 0","0, 0","0, 0","0, 0",,
"638, 150","673, 169","674, 108","708, 123",,
"567, 363","588, 394","605, 319","627, 350",,
"555, 277","574, 295","591, 238","610, 254",,
"648, 272","669, 286","677, 241","697, 253",,
"673, 400","688, 420","703, 365","719, 385",,
"0, 0","0, 0","0, 0","0, 0",,
"657, 336","680, 348","681, 309","703, 320",,
"569, 265","584, 286","592, 236","608, 257",,
"579, 281","593, 293","605, 252","619, 264",,
"649, 254","665, 263","670, 230","686, 239",,
"705, 419","716, 434","727, 393","738, 407",,
